sensor_id,geo_feature,feature_type,buffer_size,sum(value),count
119505,waterway,stream,500,433.6045369500978,
9162,waterway,stream,1000,4118.414989541089,
51371,waterway,drain,1000,522.5853448963298,
113052,waterway,drain,1000,286.1595600144633,
68669,highway,service,1000,16343.70304734842,
39663,highway,footway,1000,3460.054082338115,
23811,highway,residential,500,635.6159971762212,
17839,highway,residential,500,4145.862288296358,
72609,highway,service,1000,1436.870831795933,
69835,highway,residential,1000,18972.74448408788,
70009,highway,primary,1000,2167.396782960198,
94955,highway,residential,500,425.3908937679777,
22461,highway,service,500,786.9999161324416,
121601,highway,residential,100,323.9418880272376,
8106,highway,residential,500,1756.0812067959644,
19335,highway,unclassified,500,56.58322378309094,
76465,highway,unclassified,500,53.17885837431541,
66183,highway,service,500,94.27505506175982,
96159,highway,tertiary,500,662.4159193737581,
16541,highway,service,100,181.3873276733685,
128231,highway,primary_link,500,42.974905864496094,
122079,highway,tertiary_link,1000,16.43210843482496,
3265,highway,track,500,437.1619789555884,
134418,highway,service,1000,15710.091234945125,
6218,highway,primary,500,901.0154881797704,
69599,highway,living_street,1000,56.89717348869278,
134418,highway,secondary_link,1000,199.6215261400774,
55463,highway,tertiary,1000,3341.382015938849,
65723,highway,footway,100,668.1686653649455,
81047,highway,primary,1000,470.53416750127656,
54169,highway,service,100,242.8390515332841,
6818,waterway,stream,500,483.5710074258303,
61015,man_made,pier,500,1700.870533068506,
98865,man_made,bridge,500,472.1507824513125,
79337,highway,unclassified,500,606.1233874238621,
79337,highway,tertiary,500,421.6220190634423,
65259,highway,tertiary,1000,5422.859871288718,
119567,highway,primary,500,1978.8094806165627,
18883,highway,secondary,1000,2433.802420878999,
84207,highway,residential,1000,14533.072327143502,
60663,highway,service,1000,8289.571349675572,
135134,highway,residential,1000,14788.516035699517,
75021,highway,service,500,1022.8434392997788,
120513,highway,secondary,1000,5671.394748751849,
143602,highway,residential,1000,23969.583245519,
4417,highway,residential,500,3366.0260731231165,
64763,highway,service,1000,7475.427173151596,
9162,highway,footway,1000,15993.277163751714,
79213,highway,footway,1000,16435.071596014343,
136698,highway,tertiary,500,999.2002987348202,
64763,highway,primary,1000,688.2445709842103,
81187,highway,residential,1000,1277.495989100601,
121439,highway,primary,500,1982.0642669260487,
38747,highway,path,1000,5977.995632177762,
37703,highway,construction,1000,101.74495808993892,
16059,highway,service,1000,351.0656508449049,
122079,highway,tertiary,100,200.21899614789007,
35809,highway,tertiary_link,1000,33.20931143370192,
119707,highway,unclassified,1000,110.40133337016898,
67403,highway,tertiary_link,1000,25.49370685620977,
63991,highway,tertiary_link,1000,16.655327601552546,
82079,man_made,pier,1000,666.2828688512309,
75021,highway,steps,1000,1047.1028717992483,
4658,highway,service,1000,9411.056204544477,
112366,highway,tertiary,500,34.691763865879835,
15123,highway,trunk,500,951.9638141842504,
112332,highway,track,1000,726.7157091043149,
82079,highway,tertiary,1000,7724.347015176028,
73853,highway,residential,1000,31959.952450878,
104672,highway,unclassified,1000,1951.2168323156093,
22461,highway,service,1000,7853.000429376925,
37197,highway,primary,1000,2418.544337269044,
60833,highway,residential,1000,10669.72967505468,
110666,highway,residential,500,3901.626915590252,
115705,highway,tertiary,500,1353.0721061754289,
40471,highway,primary_link,500,131.09962582256637,
119505,highway,path,1000,3155.156032049986,
121453,highway,track,500,393.9127857531554,
69447,highway,service,500,1398.4914579909216,
69207,highway,steps,1000,60.216924414826906,
115705,highway,footway,500,887.9638505778075,
113632,highway,secondary,500,1034.6773517938022,
90819,highway,path,500,160.21306747736128,
118965,highway,path,100,68.22629820538216,
63469,highway,primary_link,1000,151.51391920693456,
110036,highway,steps,500,208.38391678167312,
86383,highway,service,1000,5826.56553126841,
92029,highway,path,1000,3343.272033807819,
136698,highway,steps,1000,53.4107292066445,
65223,highway,footway,500,3063.746197185181,
35809,highway,living_street,1000,225.73355324811297,
60007,highway,residential,1000,280.7592058156678,
37923,highway,service,100,147.54043302348666,
97109,highway,footway,1000,232.07891815800104,
16073,highway,track,1000,265.4963015270358,
110324,highway,secondary_link,1000,78.54444662489703,
73743,highway,footway,1000,111.11331212455072,
74161,waterway,stream,1000,1605.8004777512308,
37257,waterway,stream,500,945.579716258683,
122079,waterway,stream,500,817.1728079995929,
55463,waterway,stream,1000,3557.090051325043,
114379,waterway,drain,1000,127.22058314854166,
114889,man_made,pier,1000,35.52632047211631,
82055,highway,tertiary,1000,7305.544577328056,
36111,highway,residential,1000,24924.108938422218,
59873,highway,footway,1000,99.7024171272341,
19335,highway,residential,500,4822.694186787208,
69909,highway,secondary,500,3754.5490865464103,
85081,highway,service,1000,26547.151657289287,
112834,highway,unclassified,500,2696.802827450869,
94955,highway,secondary,1000,9091.156317609137,
51569,highway,service,500,1114.3754343696223,
122079,highway,motorway_link,500,1196.3016378326506,
99657,highway,footway,1000,37450.27599006632,
81047,highway,track,1000,1018.1561193942374,
110324,highway,residential,100,389.6311845720022,
62185,highway,residential,100,180.05763061120336,
62291,highway,primary,500,1778.301152543869,
6228,highway,service,1000,14543.091916242016,
75739,highway,service,100,863.450458474757,
4103,highway,cycleway,500,1071.073286684957,
86479,highway,service,1000,11126.570767502391,
14117,highway,service,500,1486.9270330210093,
87779,highway,secondary,100,194.5996504293694,
20165,highway,footway,500,562.5328407989829,
14117,highway,cycleway,500,1354.418690707175,
77049,highway,service,100,334.46272593749484,
134260,highway,service,1000,16654.149763506277,
78267,highway,footway,1000,11199.207470055297,
17839,highway,service,100,88.01331077088152,
62493,highway,service,100,114.19757980970635,
57887,highway,footway,500,147.6051511721367,
70207,highway,residential,100,176.5675911253875,
84435,waterway,stream,1000,3625.561173803674,
38371,waterway,stream,500,706.2245562103234,
109324,highway,residential,500,4108.719882795701,
38371,highway,tertiary,1000,5757.900382855571,
97345,highway,residential,1000,423.03391678228377,
113052,highway,residential,1000,22600.44843200674,
89751,highway,tertiary,500,1968.905917262786,
84357,highway,footway,1000,886.1312751989427,
86407,highway,residential,500,5645.868732071942,
73743,highway,tertiary,1000,2383.142139477306,
94955,highway,secondary_link,500,359.39770737554244,
20165,highway,tertiary,1000,4794.634291160426,
86407,highway,tertiary,1000,7078.024014041375,
113632,highway,unclassified,500,250.1071453813128,
2350,highway,residential,500,2546.69769842001,
2350,highway,secondary,1000,2855.619673315184,
11844,highway,motorway_link,1000,1518.3175745813523,
14973,highway,tertiary,1000,7351.673430810984,
90819,highway,secondary,1000,1060.4988839572948,
114189,highway,service,100,128.84451643413936,
85867,highway,secondary,1000,3168.757895032339,
34523,highway,path,500,1510.548505238044,
61321,highway,cycleway,1000,385.4938504226352,
103960,highway,service,1000,3147.5864394628534,
108138,highway,residential,100,461.21436648128366,
19511,highway,secondary,500,363.7695668164972,
139716,highway,path,1000,36.59543788714654,
84719,highway,service,500,4.226550678135642,
118965,highway,steps,1000,35.01061125075209,
99657,waterway,stream,1000,1075.1504794276889,
78787,waterway,stream,1000,1222.049988327599,
73533,waterway,ditch,500,308.640938836006,
9168,highway,residential,1000,25774.53661114039,
110036,highway,residential,1000,21423.465400344867,
55305,highway,service,100,85.33187673160252,
39665,highway,motorway_link,1000,1930.407745750588,
85867,highway,unclassified,1000,4927.92206569646,
60007,highway,tertiary,1000,4465.095298490149,
6222,highway,tertiary,1000,2038.4313190306548,
2350,highway,living_street,1000,2700.549939796315,
92173,highway,service,500,1971.4828878292,
81047,highway,residential,100,682.167123293343,
109050,highway,primary,1000,581.1740851682488,
25507,highway,residential,1000,17598.268188053677,
62185,highway,service,1000,13422.349890513027,
143602,highway,residential,100,199.4248770543967,
20165,highway,steps,1000,5.47952291804503,
60353,highway,footway,1000,4214.068814859827,
2362,highway,motorway,1000,7556.757746698218,
101221,highway,path,500,1399.167099229722,
82079,highway,tertiary,100,190.51069936475017,
69447,highway,service,1000,3806.048032348705,
53299,highway,unclassified,1000,21.665914948358285,
121439,highway,track,1000,881.0066479939421,
77807,highway,primary,100,164.9123609151756,
90799,highway,tertiary,500,495.9546917791206,
99657,highway,service,1000,2350.2298316263377,
120513,highway,footway,500,1591.7968249728524,
86407,highway,service,1000,6615.688133707653,
65223,highway,tertiary_link,1000,137.1537552674562,
94955,highway,footway,100,203.34508084293805,
56545,highway,path,1000,32.04706278366366,
82265,waterway,stream,500,1131.674713727331,
78947,waterway,stream,1000,876.6050996717358,
121439,highway,residential,100,397.4719074714597,
110318,highway,residential,1000,23516.80931070724,
62493,highway,secondary,1000,3631.163621629804,
37923,highway,residential,1000,20946.6493292815,
79147,highway,residential,500,4436.777409006738,
128231,highway,service,1000,5225.993216875341,
73689,highway,motorway_link,500,338.9197516504974,
82265,highway,residential,1000,7037.96941043884,
75021,highway,motorway_link,1000,475.8223792250294,
98713,highway,residential,500,2326.317520728684,
125965,highway,residential,100,264.07903559065016,
37271,highway,service,1000,19755.35323400862,
61015,highway,service,1000,10991.415991409853,
113066,highway,track,500,358.439480978758,
82847,highway,unclassified,1000,127.16920643108348,
34523,highway,unclassified,500,680.6441350472475,
19157,highway,primary,1000,2600.068443046443,
56545,highway,footway,500,11862.78737485761,
85823,highway,steps,500,65.28054635690192,
64763,highway,footway,500,13389.60754557428,
14073,highway,tertiary,1000,554.9499209402129,
6244,highway,footway,1000,1662.406902371877,
56777,highway,secondary,1000,1424.9689458429143,
57887,highway,secondary,500,821.4634379884702,
19507,highway,footway,500,10782.760445891668,
32537,highway,primary,100,334.9502367436833,
38747,highway,service,100,24.254068857876995,
122079,highway,path,500,822.0262186585969,
87779,highway,service,100,169.41424266748032,
69599,waterway,stream,1000,2590.4791482992573,
28425,waterway,stream,500,600.7347785220644,
22067,highway,residential,500,8537.037678766479,
97109,highway,residential,100,319.5910512781745,
22459,highway,service,100,385.8633357394598,
62493,highway,residential,500,6136.989612249821,
37923,highway,unclassified,1000,2874.49695855757,
66029,highway,residential,1000,11755.017912438516,
72817,highway,footway,1000,44906.29372877125,
87345,highway,service,100,0.5106459242860354,
119993,highway,residential,500,173.49833502541767,
14295,highway,residential,500,220.66277159403296,
110318,highway,footway,1000,5872.091369806476,
29201,highway,secondary,500,1266.392358390444,
71503,highway,path,1000,1422.7575338705888,
103850,highway,secondary,500,982.6027129577778,
19335,highway,footway,1000,2988.024366032869,
53401,highway,cycleway,1000,287.6845617371291,
60353,highway,secondary,500,1293.4228978341698,
72817,highway,primary_link,500,285.73166653288126,
12857,highway,service,1000,10859.19452317364,
4431,highway,primary_link,1000,231.0110955205341,
69599,highway,service,1000,11589.614618508367,
104718,highway,residential,100,121.50807299034004,
65747,highway,secondary,500,537.2358847267708,
83549,highway,tertiary,500,454.60746694875286,
128231,highway,path,1000,825.7332613701617,
6218,highway,secondary,100,196.7181278842364,
96087,highway,service,500,564.475847695097,
67459,highway,tertiary_link,1000,41.94125296863024,
76355,highway,service,500,1242.179361557483,
69447,highway,footway,100,113.37424087238456,
67779,waterway,stream,1000,1373.6956260687075,
20165,man_made,bridge,500,224.63125113900685,
91335,highway,tertiary,1000,5462.5871548149735,
70669,highway,residential,500,7521.616383150361,
70471,highway,service,1000,1714.372899251897,
128231,highway,footway,100,191.417324774514,
37197,highway,primary_link,1000,206.95599678441152,
87345,highway,residential,500,26.89716084746162,
85697,highway,service,1000,377.0072327785521,
82337,highway,residential,1000,12675.351903604793,
11844,highway,service,100,112.63860428297444,
113066,highway,secondary,1000,2783.380796055635,
87779,highway,living_street,1000,162.0924601567346,
19153,highway,secondary,500,418.4498663569992,
104432,highway,steps,500,146.4607257387654,
20573,highway,track,1000,1612.6694197068452,
75739,highway,path,100,157.25946925023823,
4431,highway,service,500,3503.2561869448755,
101221,highway,service,500,507.8860966498852,
22963,highway,tertiary_link,1000,59.16708235859958,
98167,highway,service,500,1767.930979671633,
97095,highway,tertiary,1000,2221.779009238701,
13143,highway,unclassified,1000,82.46181955342347,
9268,highway,primary,1000,1860.012172416073,
17839,highway,tertiary,500,964.1414044448017,
136698,highway,motorway,100,108.36105403380252,
78615,highway,unclassified,100,124.74145424964809,
19601,highway,service,500,590.8694567128332,
93521,highway,steps,1000,368.4801671368909,
9162,highway,residential,100,438.1295955070704,
73755,highway,footway,1000,18547.3946702278,
86383,waterway,stream,1000,546.3090661221737,
39663,waterway,stream,1000,2887.822561836452,
68393,waterway,stream,500,933.186979659438,
38747,waterway,stream,1000,102.22668635949744,
12719,man_made,storage_tank,500,23.28367263174348,
111998,highway,residential,500,6005.012316245867,
104432,highway,footway,100,98.47625286806334,
111590,highway,unclassified,500,1004.308587332482,
128231,highway,residential,100,342.3183045036584,
19047,highway,residential,1000,24856.98901242681,
112834,highway,residential,1000,8328.049693295836,
73689,highway,residential,100,197.58903298916533,
112834,highway,pedestrian,1000,1110.9966211657309,
37703,highway,motorway_link,1000,84.92280585794273,
96087,highway,residential,1000,10748.357813695751,
117939,highway,tertiary,1000,1835.854338457716,
11416,highway,secondary,100,90.97673898354108,
113206,highway,tertiary,1000,3567.4720668955943,
38371,highway,steps,100,60.16333618431303,
113052,highway,cycleway,500,1001.0416315873516,
14161,highway,motorway,1000,3169.449328996595,
2653,highway,footway,1000,345.3393724012738,
70449,highway,footway,1000,3454.8020542041945,
38371,highway,service,500,2144.963749006752,
89911,highway,tertiary_link,500,76.88968969310035,
51301,highway,primary,100,296.4635101025813,
90799,highway,footway,500,918.6954841770108,
53299,highway,footway,1000,58819.90362018717,
78615,highway,bridleway,1000,26.732645949251435,
112688,highway,path,1000,580.8940531513684,
85015,highway,secondary_link,1000,540.7842332186071,
56545,highway,primary_link,1000,25.06676209884224,
113877,highway,service,100,248.3160483644436,
11844,highway,path,1000,325.5824578851287,
79177,waterway,weir,1000,40.69797211521215,
85823,waterway,stream,1000,4113.038343900823,
82863,man_made,works,1000,3077.6408581416367,
74161,highway,tertiary,1000,8861.849501450773,
74161,highway,tertiary,500,2858.4340515886056,
131077,highway,tertiary,1000,4210.058119732223,
84207,highway,service,1000,8023.822875752751,
76377,highway,residential,500,8047.329742692978,
104672,highway,residential,500,4718.086965461897,
114379,highway,unclassified,1000,1307.3677080890593,
113292,highway,service,500,710.321276026372,
116661,highway,residential,100,388.2054817339403,
14973,highway,residential,100,207.56427981368847,
112332,highway,cycleway,1000,4645.707028054559,
122079,highway,primary,1000,2748.114629046286,
70009,highway,cycleway,1000,2989.196082238482,
117939,highway,cycleway,1000,1781.7524649622928,
37009,highway,primary,1000,1242.460562694405,
97109,highway,service,1000,1603.451109057481,
71503,highway,secondary,500,1877.770549932796,
78041,highway,tertiary,500,671.5373013314692,
84997,highway,steps,1000,36.43467618109837,
103850,highway,footway,100,210.31104056539573,
76683,highway,tertiary_link,1000,16.553983832149374,
53027,highway,living_street,500,230.57563987294623,
89911,highway,path,1000,432.2281688599242,
113160,waterway,stream,1000,2025.5319983434667,
37009,man_made,works,500,628.7284194624579,
89911,highway,primary_link,1000,1325.766980715209,
110494,highway,residential,500,5321.878572528498,
115705,highway,footway,1000,4589.303067262319,
53517,highway,tertiary,1000,3223.4368886155457,
61619,highway,residential,500,3315.0695716410887,
62419,highway,tertiary,500,2410.1446666830475,
72081,highway,residential,100,201.7472548596984,
40471,highway,motorway_link,500,2348.3911880294977,
108138,highway,residential,1000,4925.81208768909,
16717,highway,service,1000,2054.426655505555,
66183,highway,path,1000,6183.293571848594,
20165,highway,trunk,1000,2352.2014644827423,
119993,highway,track,1000,2034.2901446430892,
78031,highway,footway,1000,533.332097163373,
94955,highway,primary,1000,4085.930628769294,
69197,highway,footway,500,730.7245885149969,
104708,highway,path,1000,5461.695623012437,
37257,highway,path,500,39.83928944072868,
40827,highway,primary_link,1000,94.4130853432324,
104432,highway,unclassified,1000,579.151089198507,
71503,highway,service,500,635.2015185014932,
75061,highway,service,500,1099.1628345617803,
65223,highway,footway,1000,6293.474594701338,
110324,highway,service,1000,2049.2280022408486,
37257,highway,secondary,500,876.5792532591224,
68393,highway,service,100,45.04621462126817,
51577,highway,footway,1000,99.2132433664203,
20573,highway,unclassified,1000,772.5532387808132,
86479,highway,tertiary,100,80.22675017014042,
85697,waterway,canal,1000,1469.8827798693278,
9168,man_made,bridge,1000,379.3035493547919,
91335,highway,residential,500,5898.208577479269,
22459,highway,residential,100,321.65089009319314,
81187,highway,unclassified,500,1204.0451116251395,
14161,highway,secondary,500,1320.779815835912,
92019,highway,residential,500,1208.2711173604132,
113052,highway,tertiary,500,1086.757214419496,
60455,highway,motorway_link,1000,399.785114138952,
69909,highway,residential,1000,23801.66298765689,
37725,highway,tertiary,1000,4873.809306887315,
85081,highway,residential,1000,14805.284938454675,
80519,highway,track,1000,408.4810945239783,
94955,highway,tertiary,1000,6007.668479084542,
63469,highway,residential,100,365.1171247574116,
84029,highway,residential,1000,9363.358860138334,
135134,highway,residential,100,260.47172492250786,
92173,highway,unclassified,1000,1389.5700324990162,
82847,highway,residential,1000,19895.73929768904,
49327,highway,residential,100,302.2428471964769,
73667,highway,secondary,1000,3715.6889058207216,
61193,highway,footway,1000,1656.6778878891853,
121453,highway,service,500,1385.7999903665643,
119707,highway,path,1000,3897.4839329464808,
57355,highway,tertiary,1000,3035.75843721401,
36111,highway,footway,500,712.8821338648708,
60833,highway,footway,1000,6689.59244806572,
69909,highway,residential,100,346.9704809164523,
60663,highway,secondary_link,1000,127.51066353000016,
85823,highway,pedestrian,500,91.31696794718216,
69207,highway,footway,1000,3052.293355160835,
6228,highway,tertiary,500,1019.2419521335914,
83227,highway,primary_link,1000,14.54010076024848,
82055,highway,primary_link,1000,62.61134197148287,
60007,highway,secondary,1000,617.8528573633882,
2362,highway,steps,1000,195.0941599236244,
82055,highway,tertiary,500,811.3295682109501,
84997,highway,service,100,381.89555360978056,
134418,highway,secondary,100,153.13985758855927,
115705,highway,steps,500,23.485032499921363,
86407,highway,steps,1000,10.009068679698276,
76465,highway,service,500,587.4677316446655,
86911,highway,path,1000,3839.898515333125,
94955,highway,tertiary_link,1000,15.127532032674951,
78819,highway,footway,500,14877.9706651655,
134246,highway,secondary_link,1000,245.74929986116825,
70533,highway,service,100,543.0274817122636,
51577,highway,service,100,329.8434562450428,
70009,highway,service,100,68.94987805774403,
35809,highway,tertiary_link,500,16.655327601552546,
110324,highway,steps,500,19.616006348610256,
84997,highway,cycleway,500,1896.5482670716333,
15803,waterway,ditch,1000,1652.443075652346,
117963,waterway,river,1000,948.2141212902663,
51371,waterway,canal,1000,910.9285177989148,
57887,man_made,pipeline,1000,1809.259472368353,
74161,highway,residential,100,447.3190428411887,
19613,highway,residential,1000,12484.206745991703,
9408,highway,residential,1000,6067.524743828368,
9408,highway,unclassified,1000,2267.4897320591704,
70239,highway,service,1000,7656.813098768171,
66029,highway,path,1000,11020.313011093262,
55449,highway,residential,1000,11335.596282489934,
110080,highway,residential,100,190.06897677265687,
87345,highway,service,500,477.323658387492,
83041,highway,track,1000,2930.9822452945205,
114189,highway,track,1000,278.2017179792575,
2362,highway,motorway_link,1000,10160.47058466302,
37271,highway,steps,1000,339.6963077170613,
75021,highway,path,1000,1421.9749445431405,
53299,highway,motorway,1000,2577.6495263254187,
73667,highway,primary,1000,1680.7166976919927,
83041,highway,path,1000,2663.7787099222837,
112366,highway,secondary,1000,6386.171442773795,
65723,highway,steps,500,489.0108692920396,
114889,highway,footway,1000,11944.404517562103,
85081,highway,cycleway,1000,817.2682413310056,
85823,highway,footway,500,14538.241534119265,
30929,highway,track,500,1708.099445801821,
128231,highway,primary_link,1000,55.95134375150904,
70007,highway,tertiary_link,500,73.56214352644649,
70449,highway,service,500,3239.7741915782617,
78787,highway,path,1000,262.01966599272333,
78819,highway,secondary_link,1000,108.13278543313416,
19157,highway,secondary_link,1000,152.46991492472014,
53517,highway,cycleway,1000,627.1003028879541,
82337,waterway,ditch,100,180.1553075537538,
78267,waterway,stream,1000,3372.806199398907,
13143,waterway,stream,1000,2702.4182255427568,
57355,man_made,water_works,1000,692.7484244116087,
108138,man_made,works,1000,1527.5367494810328,
29201,man_made,bridge,500,1030.1753136914924,
61193,highway,service,1000,8289.422891825981,
19311,highway,unclassified,500,1047.6750789789255,
4445,highway,residential,500,3716.61434252118,
20085,highway,service,1000,15928.208822502476,
114557,highway,secondary,1000,4191.16929963336,
82079,highway,primary,500,586.7270273385677,
80519,highway,residential,500,7938.591683236888,
98865,highway,residential,1000,21614.33084882036,
57887,highway,secondary,1000,2204.0115096529435,
75775,highway,residential,500,2892.346409959546,
64857,highway,residential,100,165.03950770606102,
124099,highway,tertiary,1000,2364.6033931356947,
93521,highway,residential,500,5796.193729897589,
6218,highway,residential,1000,24649.089760142902,
20165,highway,secondary_link,1000,211.52733383847004,
104432,highway,tertiary_link,500,77.33087554433226,
63991,highway,secondary,500,336.8447989022384,
66029,highway,path,500,3639.498164063793,
18453,highway,service,100,431.67042992987615,
98713,highway,service,1000,33860.40021007986,
112366,highway,footway,1000,278.2723791749421,
125965,highway,tertiary,100,111.13227966322026,
65723,highway,path,1000,96.70084042698625,
57355,highway,tertiary,500,157.55657409185315,
114557,highway,footway,1000,22.033560979833485,
85823,highway,secondary_link,500,120.26527925497342,
104460,highway,tertiary,500,913.1482729380888,
9408,highway,service,100,52.93939811420083,
121601,highway,track,500,303.4132941335912,
89725,highway,service,100,958.3838956289416,
17839,highway,path,1000,27.07313667096344,
113292,waterway,stream,1000,821.3079901266186,
110318,waterway,stream,500,777.3681443075762,
61015,man_made,pier,1000,7938.318786494799,
2653,highway,service,1000,10256.474225372927,
80583,highway,residential,500,3548.7938268410644,
114189,highway,residential,100,5.937138837249425,
63439,highway,track,1000,965.6336241897172,
63469,highway,residential,1000,26005.626589099684,
97693,highway,residential,500,9850.4919008266,
4431,highway,residential,1000,17416.378784746845,
1212,highway,service,500,3390.8606848301592,
72573,highway,residential,1000,5081.8340369768375,
119993,highway,service,100,456.6456546618101,
119993,highway,tertiary,1000,2454.348233597879,
51565,highway,tertiary,1000,945.1149625735086,
112332,highway,residential,500,4791.861097258802,
76465,highway,residential,1000,19383.600624574327,
83041,highway,residential,1000,14029.845297192998,
6244,highway,tertiary,1000,645.3271852992325,
18287,highway,cycleway,500,38.0738358866368,
60833,highway,path,1000,823.1973828583449,
86277,highway,residential,500,847.054262435569,
80735,highway,footway,1000,776.0464742860992,
126479,highway,path,500,64.07954160152964,
13143,highway,path,500,419.5743411833728,
62185,highway,footway,500,184.81267226818608,
86383,highway,residential,100,308.942387850906,
98713,highway,footway,1000,5542.418873299893,
116661,highway,service,500,915.44374208762,
11416,highway,primary,1000,65.54352202695654,
53517,highway,footway,100,518.2787436470759,
17839,waterway,stream,1000,3559.350263779448,
64723,waterway,stream,1000,705.1735181432787,
86407,waterway,ditch,1000,185.26788856907245,
75021,highway,secondary,1000,975.7288381462444,
109324,highway,motorway_link,500,2075.784748012401,
65227,highway,residential,1000,24021.0918485607,
64469,highway,tertiary,1000,3431.525852746472,
73533,highway,tertiary,500,660.8903177914622,
113292,highway,service,1000,10694.435862304596,
108138,highway,motorway_link,1000,997.1904224652492,
53299,highway,secondary,1000,7556.414624177828,
1212,highway,primary,1000,2158.4083212801866,
16717,highway,residential,1000,1816.8175241891297,
8106,highway,residential,1000,4021.6633522675575,
89847,highway,tertiary,500,1714.1699127955053,
20721,highway,cycleway,500,62.749951969008336,
53299,highway,residential,100,205.91057157337104,
83041,highway,secondary_link,1000,79.1224723757119,
89911,highway,tertiary_link,1000,160.86564334584432,
96949,highway,path,1000,17.56059331678199,
37009,highway,secondary,500,983.310215922854,
22461,highway,footway,500,9592.670331390991,
63439,highway,path,1000,417.2938578559496,
63931,highway,footway,1000,373.6140306200749,
103850,highway,service,100,30.22364382608941,
38747,highway,path,500,1434.5352964006763,
94955,highway,unclassified,500,746.0306337228792,
51577,highway,service,500,5029.665674413528,
14885,highway,footway,100,92.11787622239416,
122079,highway,motorway,500,1601.677053458281,
111940,waterway,stream,500,1567.4615898631432,
19613,highway,residential,100,78.9205842527866,
53517,highway,tertiary,500,170.78297361293355,
85867,highway,service,1000,13130.924707588329,
89751,highway,secondary,1000,754.4092439976982,
57887,highway,unclassified,1000,1951.233462888876,
84997,highway,residential,500,4402.8280860799605,
22461,highway,unclassified,1000,2395.308299026628,
76597,highway,secondary,1000,3322.5600062110884,
124099,highway,secondary_link,1000,27.69960143949711,
93521,highway,service,1000,6592.289605531318,
112052,highway,residential,1000,2860.0317040029195,
12719,highway,secondary,100,172.58142609347703,
51565,highway,residential,500,4552.494775002585,
55277,highway,tertiary,500,396.50848697050907,
74161,highway,service,500,1365.282775584076,
113066,highway,path,1000,3893.01936056809,
82079,highway,unclassified,500,1307.4965611694809,
63991,highway,footway,500,15413.601621130252,
64795,highway,footway,500,9.255509304951108,
81731,highway,tertiary,1000,832.3698830192004,
114557,highway,tertiary,100,188.71407423177652,
110324,highway,secondary,1000,1599.733056909272,
69599,highway,footway,1000,5335.0465264696,
69447,highway,secondary,500,904.1598296031996,
70701,highway,service,500,1400.6700374321938,
70449,highway,secondary_link,1000,50.74883646679066,
134440,highway,steps,1000,30.13794900939599,
14295,waterway,river,1000,2091.3814360295905,
110318,waterway,stream,1000,2784.782382862896,
20547,waterway,stream,500,905.953337181145,
80735,waterway,stream,500,1034.5646333009558,
69207,man_made,water_tower,500,129.0314821609358,
39663,highway,secondary,1000,776.9847963671914,
77807,highway,steps,1000,2695.80628499292,
69909,highway,tertiary,1000,6596.691938974591,
63991,highway,pedestrian,1000,116.57453481744771,
69835,highway,service,1000,11624.508451683108,
19573,highway,residential,1000,17695.616506653758,
134260,highway,residential,100,316.0559499347238,
110666,highway,residential,100,358.23699800569585,
70097,highway,residential,1000,19562.096259580583,
70097,highway,secondary,1000,2825.8343656275647,
55449,highway,motorway,1000,3181.899846209704,
17839,highway,service,1000,5854.763634545717,
110318,highway,cycleway,1000,5005.082006890298,
37849,highway,path,1000,67.3805721451738,
69451,highway,footway,500,1608.6817332141254,
26379,highway,steps,1000,30.73698601590693,
70007,highway,secondary,500,1330.843216276294,
34523,highway,motorway,1000,2819.0948368828085,
61321,highway,secondary,1000,751.8772921968167,
83549,highway,footway,100,788.9410013247901,
113206,highway,steps,1000,130.99120002038782,
70701,highway,secondary,1000,144.50806333078037,
61321,waterway,stream,1000,756.2273700684411,
78041,man_made,reservoir_covered,1000,709.6145924341046,
56545,man_made,pier,1000,177.33395006545578,
126479,man_made,pier,1000,152.65450432549468,
89911,man_made,bridge,1000,559.5250429582128,
119667,highway,residential,500,4245.075845310495,
55463,highway,residential,500,7126.453132249535,
113052,highway,residential,100,359.9309473994583,
87815,highway,service,1000,34297.91859924133,
34523,highway,residential,1000,18805.400427044693,
19047,highway,residential,500,6170.032348753709,
7026,highway,service,500,690.250783891666,
135134,highway,residential,500,7579.249484744398,
110666,highway,secondary,1000,2407.555883187471,
16059,highway,trunk_link,1000,2112.90319940296,
121155,highway,tertiary,1000,3039.2376656438933,
70007,highway,tertiary,500,1513.4573794626142,
113206,highway,secondary,1000,4342.15605760845,
94955,highway,tertiary,500,334.5040701693096,
69835,highway,primary_link,1000,121.7497520344974,
91335,highway,tertiary,500,1650.2208519976891,
65747,highway,path,1000,3455.4027516139054,
51301,highway,steps,500,201.12357666007776,
75739,highway,steps,500,61.10332765368047,
117963,highway,service,100,110.46078758709854,
15803,waterway,drain,1000,83.50274457683886,
110494,waterway,stream,500,420.5831488853512,
91335,waterway,stream,1000,476.9296648955704,
80583,highway,residential,100,181.86577552465212,
62493,highway,service,1000,10334.776568963936,
73533,highway,residential,500,2500.187857672741,
112008,highway,footway,1000,1821.4562657772256,
72081,highway,service,500,1665.9935480750455,
39665,highway,tertiary,1000,6526.935790491144,
112310,highway,residential,500,7158.5027287128005,
73689,highway,tertiary,500,493.4301152854104,
86479,highway,tertiary,500,1400.6677115298571,
75739,highway,residential,100,131.5103030560085,
78615,highway,tertiary,1000,2819.221231536926,
